,"['Au0+', 'Au0+', 'Au0+', 'Au0+', 'Au0+']","['C4-', 'C4-', 'C4-', 'N3-', 'N3-']","['C4-', 'C4-', 'N3-', 'N3-', 'N3-']","['Co0+', 'Co0+', 'Co0+', 'Cu0+', 'Cu0+']","['Cu0+', 'Cu0+', 'Cu0+', 'Cu0+', 'Cu0+']","['F-', 'F-', 'F-', 'F-', 'F-']","['F-', 'F-', 'O2-', 'O2-', 'O2-']","['F-', 'O2-', 'O2-', 'O2-', 'O2-']","['Fe0+', 'Si0+', 'Si0+', 'Si0+', 'Si0+']","['Ge0+', 'Ge0+', 'Ge0+', 'Ge0+', 'Ge0+']","['H+', 'O2-', 'O2-', 'O2-', 'O2-']","['Li0+', 'Li0+', 'Li0+', 'Li0+', 'Li0+']","['N2.6-', 'N2.6-', 'N2.6-', 'N2.6-', 'O2-']","['N3-', 'N3-', 'N3-', 'N3-', 'O2-']","['N3-', 'N3-', 'N3-', 'O2-', 'O2-']","['N3-', 'N3-', 'O2-', 'O2-', 'O2-']","['N3-', 'O2-', 'O2-', 'O2-', 'O2-']","['Ni0+', 'Ni0+', 'Ni0+', 'Ni0+', 'Ni0+']","['Ni0+', 'Ni0+', 'Ni0+', 'Yb0+', 'Yb0+']","['O0+', 'O0+', 'O0+', 'O0+', 'O0+']","['O2-', 'O2-', 'O2-', 'O2-', 'O2-']","['Pd0+', 'Pd0+', 'Pd0+', 'Pd0+', 'Pd0+']","['Pd0+', 'Pd0+', 'Pd0+', 'Si0+', 'Si0+']","['Pt0+', 'Pt0+', 'Pt0+', 'Pt0+', 'Pt0+']","['Ru0+', 'Ru0+', 'Ru0+', 'Ru0+', 'Ru0+']","['S2-', 'S2-', 'S2-', 'S2-', 'S2-']","['Si0+', 'Si0+', 'Si0+', 'Si0+', 'Si0+']","['Si3-', 'Si3-', 'Si3-', 'Si3-', 'Si3-']","['Te2-', 'Te2-', 'Te2-', 'Te2-', 'Te2-']"
156,,,,,,,,,,,,,,,,,,,,,0.33261531272189443,,,,,,,,
157,,,,,,,,,,,,,,,,,,,,,0.33286486250187003,,,,,,,,
158,,,,,,,,,,,,,,,,,,,,,0.3328199928263769,,,,,,,,
159,,,,,,,,,,,,,,,,,,,,,0.6796155933844455,,,,,,,,
160,,,,,,,,,,,,,,,,,,,,,0.6796123044441533,,,,,,,,
161,,,,,,,,,,,,,,,,,,,,,0.6796024865354106,,,,,,,,
162,,,,,,,,,,,,,,,,,,,,,0.6796519891805499,,,,,,,,
163,,,,,,,,,,,,,,,,,,,,,0.6796155933844455,,,,,,,,
164,,,,,,,,,,,,,,,,,,,,,0.6796123044441533,,,,,,,,
165,,,,,,,,,,,,,,,,,,,,,0.6796024865354106,,,,,,,,
166,,,,,,,,,,,,,,,,,,,,,0.6796519891805499,,,,,,,,
167,,,,,,,,,,,,,,,,,,,,,0.0003181818916043055,,,,,,,,
168,,,,,,,,,,,,,,,,,,,,,0.00029749322142143573,,,,,,,,
169,,,,,,,,,,,,,,,,,,,,,0.6426350521565537,,,,,,,,
170,,,,,,,,,,,,,,,,,,,,,0.643220876440524,,,,,,,,
171,,,,,,,,,,,,,,,,,,,,,0.3236221254581665,,,,,,,,
172,,,,,,,,,,,,,,,,,,,,,0.32350187053683355,,,,,,,,
173,,,,,,,,,,,,,,,,,,,,,0.32382632810010303,,,,,,,,
174,,,,,,,,,,,,,,,,,,,,,0.3231132772602121,,,,,,,,
175,,,,,,,,,,,,,,,,,,,,,0.08276740299234586,,,,,,,,
176,,,,,,,,,,,,,,,,,,,,,0.07107701045326556,,,,,,,,
177,,,,,,,,,,,,,,,,,,,,,0.12506838656794733,,,,,,,,
178,,,,,,,,,,,,,,,,,,,,,0.12420679056415765,,,,,,,,
179,,,,,,,,,,,,,,,,,,,,,0.28915507528964224,,,,,,,,
180,,,,,,,,,,,,,,,,,,,,,0.2885102026925876,,,,,,,,
181,,,,,,,,,,,,,,,,,,,,,0.7154209278233807,,,,,,,,
182,,,,,,,,,,,,,,,,,,,,,0.7152549236067958,,,,,,,,
183,,,,,,,,,,,,,,,,,,,,,0.517532381338627,,,,,,,,
184,,,,,,,,,,,,,,,,,,,,,0.5173432165827887,,,,,,,,
185,,,,,,,,,,,,,,,,,,,,,0.004731710109310174,,,,,,,,
186,,,,,,,,,,,,,,,,,,,,,0.0022897647971485123,,,,,,,,
187,,,,,,,,,,,,,,,,,,,,,0.9082611660471163,,,,,,,,
188,,,,,,,,,,,,,,,,,,,,,0.9081095301294791,,,,,,,,
189,,,,,,,,,,,,,,,,,,,,,0.6609083770772068,,,,,,,,
190,,,,,,,,,,,,,,,,,,,,,0.6611196270989644,,,,,,,,
191,,,,,,,,,,,,,,,,,,,,,0.6613613690544883,,,,,,,,
192,,,,,,,,,,,,,,,,,,,,,0.6608651012768368,,,,,,,,
193,,,,,,,,,,,,,,,,,,,,,0.6796155933844455,,,,,,,,
194,,,,,,,,,,,,,,,,,,,,,0.6796123044441533,,,,,,,,
195,,,,,,,,,,,,,,,,,,,,,0.6796024865354106,,,,,,,,
196,,,,,,,,,,,,,,,,,,,,,0.6796519891805499,,,,,,,,
197,,,,,,,,,,,,,,,,,,,,,0.08276270111622074,,,,,,,,
198,,,,,,,,,,,,,,,,,,,,,0.071072076780422,,,,,,,,
199,,,,,,,,,,,,,,,,,,,,,0.02824079429614828,,,,,,,,
200,,,,,,,,,,,,,,,,,,,,,0.04659578533335608,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,0.029713697556649973,,,,,,,,
202,,,,,,,,,,,,,,,,,,,,,0.029781461541503462,,,,,,,,
203,,,,,,,,,,,,,,,,,,,,,0.04790800838256421,,,,,,,,
